x,rho,P,u,e
0.891891891891892,0.125,0.1,0,2
0.893393393393393,0.125,0.1,0,2
0.894894894894895,0.125,0.1,0,2
0.896396396396396,0.125,0.1,0,2
0.897897897897898,0.125,0.1,0,2
0.899399399399399,0.125,0.1,0,2
0.900900900900901,0.125,0.1,0,2
0.902402402402402,0.125,0.1,0,2
0.903903903903904,0.125,0.1,0,2
0.905405405405405,0.125,0.1,0,2
0.906906906906907,0.125,0.1,0,2
0.908408408408408,0.125,0.1,0,2
0.90990990990991,0.125,0.1,0,2
0.911411411411411,0.125,0.1,0,2
0.912912912912913,0.125,0.1,0,2
0.914414414414414,0.125,0.1,0,2
0.915915915915916,0.125,0.1,0,2
0.917417417417417,0.125,0.1,0,2
0.918918918918919,0.125,0.1,0,2
0.92042042042042,0.125,0.1,0,2
0.921921921921922,0.125,0.1,0,2
0.923423423423423,0.125,0.1,0,2
0.924924924924925,0.125,0.1,0,2
0.926426426426426,0.125,0.1,0,2
0.927927927927928,0.125,0.1,0,2
0.929429429429429,0.125,0.1,0,2
0.930930930930931,0.125,0.1,0,2
0.932432432432432,0.125,0.1,0,2
0.933933933933934,0.125,0.1,0,2
0.935435435435435,0.125,0.1,0,2
0.936936936936937,0.125,0.1,0,2
0.938438438438438,0.125,0.1,0,2
0.93993993993994,0.125,0.1,0,2
0.941441441441441,0.125,0.1,0,2
0.942942942942943,0.125,0.1,0,2
0.944444444444444,0.125,0.1,0,2
0.945945945945946,0.125,0.1,0,2
0.947447447447447,0.125,0.1,0,2
0.948948948948949,0.125,0.1,0,2
0.95045045045045,0.125,0.1,0,2
0.951951951951952,0.125,0.1,0,2
0.953453453453453,0.125,0.1,0,2
0.954954954954955,0.125,0.1,0,2
0.956456456456456,0.125,0.1,0,2
0.957957957957958,0.125,0.1,0,2
0.959459459459459,0.125,0.1,0,2
0.960960960960961,0.125,0.1,0,2
0.962462462462462,0.125,0.1,0,2
0.963963963963964,0.125,0.1,0,2
0.965465465465465,0.125,0.1,0,2
0.966966966966967,0.125,0.1,0,2
0.968468468468468,0.125,0.1,0,2
0.96996996996997,0.125,0.1,0,2
0.971471471471472,0.125,0.1,0,2
0.972972972972973,0.125,0.1,0,2
0.974474474474474,0.125,0.1,0,2
0.975975975975976,0.125,0.1,0,2
0.977477477477477,0.125,0.1,0,2
0.978978978978979,0.125,0.1,0,2
0.980480480480481,0.125,0.1,0,2
0.981981981981982,0.125,0.1,0,2
0.983483483483483,0.125,0.1,0,2
0.984984984984985,0.125,0.1,0,2
0.986486486486487,0.125,0.1,0,2
0.987987987987988,0.125,0.1,0,2
0.989489489489489,0.125,0.1,0,2
0.990990990990991,0.125,0.1,0,2
0.992492492492492,0.125,0.1,0,2
0.993993993993994,0.125,0.1,0,2
0.995495495495496,0.125,0.1,0,2
0.996996996996997,0.125,0.1,0,2
0.998498498498498,0.125,0.1,0,2
1,0.125,0.1,0,2
1.0015015015015,0.125,0.1,0,2
1.003003003003,0.125,0.1,0,2
1.0045045045045,0.125,0.1,0,2
1.00600600600601,0.125,0.1,0,2
1.00750750750751,0.125,0.1,0,2
1.00900900900901,0.125,0.1,0,2
1.01051051051051,0.125,0.1,0,2
1.01201201201201,0.125,0.1,0,2
1.01351351351351,0.125,0.1,0,2
1.01501501501502,0.125,0.1,0,2
1.01651651651652,0.125,0.1,0,2
1.01801801801802,0.125,0.1,0,2
1.01951951951952,0.125,0.1,0,2
1.02102102102102,0.125,0.1,0,2
1.02252252252252,0.125,0.1,0,2
1.02402402402402,0.125,0.1,0,2
1.02552552552553,0.125,0.1,0,2
1.02702702702703,0.125,0.1,0,2
1.02852852852853,0.125,0.1,0,2
1.03003003003003,0.125,0.1,0,2
1.03153153153153,0.125,0.1,0,2
1.03303303303303,0.125,0.1,0,2
1.03453453453453,0.125,0.1,0,2
1.03603603603604,0.125,0.1,0,2
1.03753753753754,0.125,0.1,0,2
1.03903903903904,0.125,0.1,0,2
1.04054054054054,0.125,0.1,0,2
1.04204204204204,0.125,0.1,0,2
1.04354354354354,0.125,0.1,0,2
1.04504504504505,0.125,0.1,0,2
1.04654654654655,0.125,0.1,0,2
1.04804804804805,0.125,0.1,0,2
1.04954954954955,0.125,0.1,0,2
1.05105105105105,0.125,0.1,0,2
1.05255255255255,0.125,0.1,0,2
1.05405405405405,0.125,0.1,0,2
1.05555555555556,0.125,0.1,0,2
1.05705705705706,0.125,0.1,0,2
1.05855855855856,0.125,0.1,0,2
1.06006006006006,0.125,0.1,0,2
1.06156156156156,0.125,0.1,0,2
1.06306306306306,0.125,0.1,0,2
1.06456456456456,0.125,0.1,0,2
1.06606606606607,0.125,0.1,0,2
1.06756756756757,0.125,0.1,0,2
1.06906906906907,0.125,0.1,0,2
1.07057057057057,0.125,0.1,0,2
1.07207207207207,0.125,0.1,0,2
1.07357357357357,0.125,0.1,0,2
1.07507507507508,0.125,0.1,0,2
1.07657657657658,0.125,0.1,0,2
1.07807807807808,0.125,0.1,0,2
1.07957957957958,0.125,0.1,0,2
1.08108108108108,0.125,0.1,0,2
1.08258258258258,0.125,0.1,0,2
1.08408408408408,0.125,0.1,0,2
1.08558558558559,0.125,0.1,0,2
1.08708708708709,0.125,0.1,0,2
1.08858858858859,0.125,0.1,0,2
1.09009009009009,0.125,0.1,0,2
1.09159159159159,0.125,0.1,0,2
1.09309309309309,0.125,0.1,0,2
1.09459459459459,0.125,0.1,0,2
1.0960960960961,0.125,0.1,0,2
1.0975975975976,0.125,0.1,0,2
1.0990990990991,0.125,0.1,0,2
1.1006006006006,0.125,0.1,0,2
1.1021021021021,0.125,0.1,0,2
1.1036036036036,0.125,0.1,0,2
1.10510510510511,0.125,0.1,0,2
1.10660660660661,0.125,0.1,0,2
1.10810810810811,0.125,0.1,0,2
1.10960960960961,0.125,0.1,0,2
1.11111111111111,0.125,0.1,0,2
1.11261261261261,0.125,0.1,0,2
1.11411411411411,0.125,0.1,0,2
1.11561561561562,0.125,0.1,0,2
1.11711711711712,0.125,0.1,0,2
1.11861861861862,0.125,0.1,0,2
1.12012012012012,0.125,0.1,0,2
1.12162162162162,0.125,0.1,0,2
1.12312312312312,0.125,0.1,0,2
1.12462462462462,0.125,0.1,0,2
1.12612612612613,0.125,0.1,0,2
1.12762762762763,0.125,0.1,0,2
1.12912912912913,0.125,0.1,0,2
1.13063063063063,0.125,0.1,0,2
1.13213213213213,0.125,0.1,0,2
1.13363363363363,0.125,0.1,0,2
1.13513513513514,0.125,0.1,0,2
1.13663663663664,0.125,0.1,0,2
1.13813813813814,0.125,0.1,0,2
1.13963963963964,0.125,0.1,0,2
1.14114114114114,0.125,0.1,0,2
1.14264264264264,0.125,0.1,0,2
1.14414414414414,0.125,0.1,0,2
1.14564564564565,0.125,0.1,0,2
1.14714714714715,0.125,0.1,0,2
1.14864864864865,0.125,0.1,0,2
1.15015015015015,0.125,0.1,0,2
1.15165165165165,0.125,0.1,0,2
1.15315315315315,0.125,0.1,0,2
1.15465465465465,0.125,0.1,0,2
1.15615615615616,0.125,0.1,0,2
1.15765765765766,0.125,0.1,0,2
1.15915915915916,0.125,0.1,0,2
1.16066066066066,0.125,0.1,0,2
1.16216216216216,0.125,0.1,0,2
1.16366366366366,0.125,0.1,0,2
1.16516516516517,0.125,0.1,0,2
1.16666666666667,0.125,0.1,0,2
1.16816816816817,0.125,0.1,0,2
1.16966966966967,0.125,0.1,0,2
1.17117117117117,0.125,0.1,0,2
1.17267267267267,0.125,0.1,0,2
1.17417417417417,0.125,0.1,0,2
1.17567567567568,0.125,0.1,0,2
1.17717717717718,0.125,0.1,0,2
1.17867867867868,0.125,0.1,0,2
1.18018018018018,0.125,0.1,0,2
1.18168168168168,0.125,0.1,0,2
1.18318318318318,0.125,0.1,0,2
1.18468468468468,0.125,0.1,0,2
1.18618618618619,0.125,0.1,0,2
1.18768768768769,0.125,0.1,0,2
1.18918918918919,0.125,0.1,0,2
1.19069069069069,0.125,0.1,0,2
1.19219219219219,0.125,0.1,0,2
1.19369369369369,0.125,0.1,0,2
1.1951951951952,0.125,0.1,0,2
1.1966966966967,0.125,0.1,0,2
1.1981981981982,0.125,0.1,0,2
1.1996996996997,0.125,0.1,0,2
1.2012012012012,0.125,0.1,0,2
1.2027027027027,0.125,0.1,0,2
1.2042042042042,0.125,0.1,0,2
1.20570570570571,0.125,0.1,0,2
1.20720720720721,0.125,0.1,0,2
1.20870870870871,0.125,0.1,0,2
1.21021021021021,0.125,0.1,0,2
1.21171171171171,0.125,0.1,0,2
1.21321321321321,0.125,0.1,0,2
1.21471471471471,0.125,0.1,0,2
1.21621621621622,0.125,0.1,0,2
1.21771771771772,0.125,0.1,0,2
1.21921921921922,0.125,0.1,0,2
1.22072072072072,0.125,0.1,0,2
1.22222222222222,0.125,0.1,0,2
1.22372372372372,0.125,0.1,0,2
1.22522522522523,0.125,0.1,0,2
1.22672672672673,0.125,0.1,0,2
1.22822822822823,0.125,0.1,0,2
1.22972972972973,0.125,0.1,0,2
1.23123123123123,0.125,0.1,0,2
1.23273273273273,0.125,0.1,0,2
1.23423423423423,0.125,0.1,0,2
1.23573573573574,0.125,0.1,0,2
1.23723723723724,0.125,0.1,0,2
1.23873873873874,0.125,0.1,0,2
1.24024024024024,0.125,0.1,0,2
1.24174174174174,0.125,0.1,0,2
1.24324324324324,0.125,0.1,0,2
1.24474474474474,0.125,0.1,0,2
1.24624624624625,0.125,0.1,0,2
1.24774774774775,0.125,0.1,0,2
1.24924924924925,0.125,0.1,0,2
1.25075075075075,0.125,0.1,0,2
1.25225225225225,0.125,0.1,0,2
1.25375375375375,0.125,0.1,0,2
1.25525525525526,0.125,0.1,0,2
1.25675675675676,0.125,0.1,0,2
1.25825825825826,0.125,0.1,0,2
1.25975975975976,0.125,0.1,0,2
1.26126126126126,0.125,0.1,0,2
1.26276276276276,0.125,0.1,0,2
1.26426426426426,0.125,0.1,0,2
1.26576576576577,0.125,0.1,0,2
1.26726726726727,0.125,0.1,0,2
1.26876876876877,0.125,0.1,0,2
1.27027027027027,0.125,0.1,0,2
1.27177177177177,0.125,0.1,0,2
1.27327327327327,0.125,0.1,0,2
1.27477477477477,0.125,0.1,0,2
1.27627627627628,0.125,0.1,0,2
1.27777777777778,0.125,0.1,0,2
1.27927927927928,0.125,0.1,0,2
1.28078078078078,0.125,0.1,0,2
1.28228228228228,0.125,0.1,0,2
1.28378378378378,0.125,0.1,0,2
1.28528528528529,0.125,0.1,0,2
1.28678678678679,0.125,0.1,0,2
1.28828828828829,0.125,0.1,0,2
1.28978978978979,0.125,0.1,0,2
1.29129129129129,0.125,0.1,0,2
1.29279279279279,0.125,0.1,0,2
1.29429429429429,0.125,0.1,0,2
1.2957957957958,0.125,0.1,0,2
1.2972972972973,0.125,0.1,0,2
1.2987987987988,0.125,0.1,0,2
1.3003003003003,0.125,0.1,0,2
1.3018018018018,0.125,0.1,0,2
1.3033033033033,0.125,0.1,0,2
1.3048048048048,0.125,0.1,0,2
1.30630630630631,0.125,0.1,0,2
1.30780780780781,0.125,0.1,0,2
1.30930930930931,0.125,0.1,0,2
1.31081081081081,0.125,0.1,0,2
1.31231231231231,0.125,0.1,0,2
1.31381381381381,0.125,0.1,0,2
1.31531531531532,0.125,0.1,0,2
1.31681681681682,0.125,0.1,0,2
1.31831831831832,0.125,0.1,0,2
1.31981981981982,0.125,0.1,0,2
1.32132132132132,0.125,0.1,0,2
1.32282282282282,0.125,0.1,0,2
1.32432432432432,0.125,0.1,0,2
1.32582582582583,0.125,0.1,0,2
1.32732732732733,0.125,0.1,0,2
1.32882882882883,0.125,0.1,0,2
1.33033033033033,0.125,0.1,0,2
1.33183183183183,0.125,0.1,0,2
1.33333333333333,0.125,0.1,0,2
1.33483483483483,0.125,0.1,0,2
1.33633633633634,0.125,0.1,0,2
1.33783783783784,0.125,0.1,0,2
1.33933933933934,0.125,0.1,0,2
1.34084084084084,0.125,0.1,0,2
1.34234234234234,0.125,0.1,0,2
1.34384384384384,0.125,0.1,0,2
1.34534534534535,0.125,0.1,0,2
1.34684684684685,0.125,0.1,0,2
1.34834834834835,0.125,0.1,0,2
1.34984984984985,0.125,0.1,0,2
1.35135135135135,0.125,0.1,0,2
1.35285285285285,0.125,0.1,0,2
1.35435435435435,0.125,0.1,0,2
1.35585585585586,0.125,0.1,0,2
1.35735735735736,0.125,0.1,0,2
1.35885885885886,0.125,0.1,0,2
1.36036036036036,0.125,0.1,0,2
1.36186186186186,0.125,0.1,0,2
1.36336336336336,0.125,0.1,0,2
1.36486486486486,0.125,0.1,0,2
1.36636636636637,0.125,0.1,0,2
1.36786786786787,0.125,0.1,0,2
1.36936936936937,0.125,0.1,0,2
1.37087087087087,0.125,0.1,0,2
1.37237237237237,0.125,0.1,0,2
1.37387387387387,0.125,0.1,0,2
1.37537537537538,0.125,0.1,0,2
1.37687687687688,0.125,0.1,0,2
1.37837837837838,0.125,0.1,0,2
1.37987987987988,0.125,0.1,0,2
1.38138138138138,0.125,0.1,0,2
1.38288288288288,0.125,0.1,0,2
1.38438438438438,0.125,0.1,0,2
1.38588588588589,0.125,0.1,0,2
1.38738738738739,0.125,0.1,0,2
1.38888888888889,0.125,0.1,0,2
1.39039039039039,0.125,0.1,0,2
1.39189189189189,0.125,0.1,0,2
1.39339339339339,0.125,0.1,0,2
1.39489489489489,0.125,0.1,0,2
1.3963963963964,0.125,0.1,0,2
1.3978978978979,0.125,0.1,0,2
1.3993993993994,0.125,0.1,0,2
1.4009009009009,0.125,0.1,0,2
1.4024024024024,0.125,0.1,0,2
1.4039039039039,0.125,0.1,0,2
1.40540540540541,0.125,0.1,0,2
1.40690690690691,0.125,0.1,0,2
1.40840840840841,0.125,0.1,0,2
1.40990990990991,0.125,0.1,0,2
1.41141141141141,0.125,0.1,0,2
1.41291291291291,0.125,0.1,0,2
1.41441441441441,0.125,0.1,0,2
1.41591591591592,0.125,0.1,0,2
1.41741741741742,0.125,0.1,0,2
1.41891891891892,0.125,0.1,0,2
1.42042042042042,0.125,0.1,0,2
1.42192192192192,0.125,0.1,0,2
1.42342342342342,0.125,0.1,0,2
1.42492492492492,0.125,0.1,0,2
1.42642642642643,0.125,0.1,0,2
1.42792792792793,0.125,0.1,0,2
1.42942942942943,0.125,0.1,0,2
1.43093093093093,0.125,0.1,0,2
1.43243243243243,0.125,0.1,0,2
1.43393393393393,0.125,0.1,0,2
1.43543543543544,0.125,0.1,0,2
1.43693693693694,0.125,0.1,0,2
1.43843843843844,0.125,0.1,0,2
1.43993993993994,0.125,0.1,0,2
1.44144144144144,0.125,0.1,0,2
1.44294294294294,0.125,0.1,0,2
1.44444444444444,0.125,0.1,0,2
1.44594594594595,0.125,0.1,0,2
1.44744744744745,0.125,0.1,0,2
1.44894894894895,0.125,0.1,0,2
1.45045045045045,0.125,0.1,0,2
1.45195195195195,0.125,0.1,0,2
1.45345345345345,0.125,0.1,0,2
1.45495495495495,0.125,0.1,0,2
1.45645645645646,0.125,0.1,0,2
1.45795795795796,0.125,0.1,0,2
1.45945945945946,0.125,0.1,0,2
1.46096096096096,0.125,0.1,0,2
1.46246246246246,0.125,0.1,0,2
1.46396396396396,0.125,0.1,0,2
1.46546546546547,0.125,0.1,0,2
1.46696696696697,0.125,0.1,0,2
1.46846846846847,0.125,0.1,0,2
1.46996996996997,0.125,0.1,0,2
1.47147147147147,0.125,0.1,0,2
1.47297297297297,0.125,0.1,0,2
1.47447447447447,0.125,0.1,0,2
1.47597597597598,0.125,0.1,0,2
1.47747747747748,0.125,0.1,0,2
1.47897897897898,0.125,0.1,0,2
1.48048048048048,0.125,0.1,0,2
1.48198198198198,0.125,0.1,0,2
1.48348348348348,0.125,0.1,0,2
1.48498498498498,0.125,0.1,0,2
1.48648648648649,0.125,0.1,0,2
1.48798798798799,0.125,0.1,0,2
1.48948948948949,0.125,0.1,0,2
1.49099099099099,0.125,0.1,0,2
1.49249249249249,0.125,0.1,0,2
1.49399399399399,0.125,0.1,0,2
1.4954954954955,0.125,0.1,0,2
1.496996996997,0.125,0.1,0,2
1.4984984984985,0.125,0.1,0,2
1.5,0.125,0.1,0,2
